ObjectId,pasport,sl_,elektricka,trolejbus,autobus,mestska_cast,zastavka_nazov,zastavka_smer,x,y
505,215,3,True,False,False,Košice - Šaca,Vstup. areál USS,vpravo 1 (smer SOŠ automobilová),21.1907901763916,48.622760772705
506,215,4,True,False,False,Košice - Šaca,Vstup. areál USS,"vpravo 2 (smer Alejová, gymnázium)",21.1921997070312,48.6226501464843
507,215,5,False,False,True,Košice - Šaca,Vstup. areál USS,smer Šaca,21.1928405761718,48.6229515075683
508,215,6,False,False,True,Košice - Šaca,Vstup. areál USS,smer Sídl. KVP,21.1926803588867,48.6228485107421
509,215,7,False,False,True,Košice - Šaca,Vstup. areál USS,smer Ťahanovce,21.1925296783447,48.6227188110351
510,215,8,False,False,True,Košice - Šaca,Vstup. areál USS,smer Darg. hrdinov,21.1923294067382,48.6226387023925
511,215,9,False,False,True,Košice - Šaca,Vstup. areál USS,smer Šaca - !!!,21.1926155090332,48.6227493286132
512,215,10,True,False,False,Košice - Šaca,Vstup. areál USS,konečná,21.1911602020263,48.6226501464843
513,215,11,False,False,True,Košice - Šaca,Vstup. areál USS,konečná,21.1923809051513,48.6226806640625
514,216,1,True,False,False,Košice - Juh,"Alejová, gymnázium",smer Spoločenský pavilón,21.2468204498291,48.7028617858886
515,216,2,True,False,False,Košice - Juh,"Alejová, gymnázium","smer Železníky, križovatka",21.2463798522949,48.7030410766601
516,216,3,False,False,True,Košice - Juh,"Alejová, gymnázium",smer Spoločenský pavilón,21.2465705871582,48.7030982971191
517,216,4,False,False,True,Košice - Juh,"Alejová, gymnázium",smer od Spoloč. pavilónu,21.2465991973876,48.7028312683105
518,217,1,False,False,True,Košice - Sever,Vyhliadková veža,smer Vitalina,21.2260398864746,48.7634315490722
519,217,2,False,False,True,Košice - Sever,Vyhliadková veža,smer Suchá dolina,21.2258701324462,48.7634201049804
520,218,1,False,False,True,Košice - Ťahanovce,Želiarska,smer Ťahanovská,21.2575492858886,48.7536888122558
521,218,2,False,False,True,Košice - Ťahanovce,Želiarska,smer Magnezitka,21.2572307586669,48.7538108825683
522,219,1,False,True,True,Košice - Myslava,"Myslava, Pri škole",smer Maša,21.1961708068847,48.7144508361816
523,219,2,False,True,True,Košice - Myslava,"Myslava, Pri škole",smer Grunt,21.1966400146484,48.7142181396484
524,220,1,False,False,True,Košice - Barca,"Barca, základná škola",smer Teplého,21.2633991241455,48.6791687011718
525,220,2,False,False,True,Košice - Barca,"Barca, základná škola","smer Barca, kostoly",21.2634506225585,48.6789512634277
526,221,1,False,False,True,Košice - Dargovských hrdinov,Zelený dvor,smer Krematórium,21.2943801879882,48.7704315185546
527,221,2,False,False,True,Košice - Sídlisko Ťahanovce,Zelený dvor,smer Moňok,21.2934703826904,48.7717590332031
528,222,1,True,False,False,Košice - Staré Mesto,Zimná,smer Techn. univerzita,21.246919631958,48.7276306152343
529,222,2,True,False,False,Košice - Staré Mesto,Zimná,smer Stará radnica,21.2466697692871,48.7279090881347
530,222,3,False,False,True,Košice - Staré Mesto,Zimná,smer Techn. univerzita,21.2465591430664,48.728229522705
531,222,4,False,False,True,Košice - Staré Mesto,Zimná,smer Stará radnica,21.2465305328369,48.7278785705566
532,222,6,False,False,True,Košice - Staré Mesto,Zimná,smer Amfiteáter,21.24494,48.73018
533,223,1,True,False,True,Košice - Západ,Zimný štadión,smer Krajský súd,21.2461605072021,48.713020324707
534,223,2,True,False,True,Košice - Západ,Zimný štadión,smer Idanská,21.2460899353027,48.7128105163574
535,224,1,False,False,True,Košice - Sever,Podhradová,smer Vodárenská,21.2437705993652,48.7498817443847
536,224,2,False,False,True,Košice - Sever,Podhradová,konečná,21.2438106536865,48.7512397766113
537,225,1,False,False,True,Košice - Kavečany,Zoologická záhrada,smer Kavečany - MÚ,21.2025699615478,48.7808609008789
538,225,2,False,False,True,Košice - Kavečany,Zoologická záhrada,konečná,21.2028102874755,48.7806587219238
539,226,1,False,False,True,Košice - Sever,Žel. zastávka Ťahanovce,smer Ťahanovce,21.2507591247558,48.7560005187988
540,226,2,False,False,True,Košice - Sever,Žel. zastávka Ťahanovce,smer Chrastie,21.2511100769042,48.7561988830566
541,227,1,False,False,True,Košice - Barca,Železničná zastávka Valaliky,smer Podnikateľská,21.2882595062255,48.6470413208007
542,227,2,False,False,True,Košice - Barca,Železničná zastávka Valaliky,smer Rašelinové závody,21.2883491516113,48.6469917297363
543,228,1,False,False,True,Košice - Staré Mesto,Železničná nemocnica,smer od Pošty 2,21.2606296539306,48.7282485961914
544,228,2,False,False,True,Košice - Staré Mesto,Železničná nemocnica,smer od Alvinzcyho,21.2604999542236,48.7282485961914
545,228,3,False,True,True,Košice - Staré Mesto,Železničná nemocnica,smer od Nám. Mar. mieru,21.2595691680908,48.7282485961914
546,229,1,True,False,False,Košice - Staré Mesto,Staničné námestie,"smer Senný trh (l.č.2,3)",21.2662391662597,48.7224502563476
547,229,2,True,False,False,Košice - Staré Mesto,Staničné námestie,smer Senný trh,21.2662391662597,48.7224502563476
548,229,4,True,False,False,Košice - Staré Mesto,Staničné námestie,konečná,21.2664699554443,48.7216415405273
549,229,5,False,False,True,Košice - Staré Mesto,Staničné námestie,vľavo 2 (smer Pošta 2),21.2667503356933,48.7222290039062
550,229,6,False,True,True,Košice - Staré Mesto,Staničné námestie,vpravo 2 (smer Vodná),21.2668704986572,48.722240447998
551,229,7,False,False,True,Košice - Staré Mesto,Staničné námestie,vľavo 1 (smer Nám.osloboditeľov),21.2668209075927,48.722068786621
552,229,8,False,False,True,Košice - Staré Mesto,Staničné námestie,vpravo 1 (smer Palackého),21.266939163208,48.7220993041992
553,229,9,False,True,True,Košice - Staré Mesto,Staničné námestie,konečná,21.2661590576171,48.7214012145996
554,229,11,False,False,True,Košice - Staré Mesto,Staničné námestie,smer Jakabov palác(býv.Tesco-l.č.24),21.2663402557373,48.7223510742187
555,231,1,False,False,True,Košice - Juh,Železníky,smer Stará nemocnica,21.2533798217773,48.7023887634277
556,231,2,False,False,True,Košice - Juh,Železníky,smer Blšák,21.2528800964355,48.7018318176269
557,232,1,False,False,True,Košice - Západ,Žilinská,smer Hodonínska,21.2287197113037,48.7087287902832
558,232,2,False,False,True,Košice - Západ,Žilinská,smer CVČ Domino,21.2288398742675,48.7082595825195
559,234,1,False,False,True,Košice - Šebastovce,Šebastovce,smer Barca,21.2701797485351,48.6555595397949
560,234,2,False,False,True,Košice - Šebastovce,Šebastovce,konečná,21.269639968872,48.6559715270996
561,235,1,False,False,True,Košice - Sever,ZŠ Polianska,smer Mier,21.2455406188964,48.7480316162109
562,235,2,False,False,True,Košice - Sever,ZŠ Polianska,smer Zoborská,21.2461891174316,48.7484588623046
563,236,1,False,False,True,Kokšov Bakša,Správa mestskej zelene,smer Spaľovňa,21.3156394958496,48.6575202941894
564,236,2,False,False,True,Kokšov Bakša,Správa mestskej zelene,smer Kokšov Bakša - č.d.2,21.2156295776367,48.6575584411621
565,237,1,False,False,True,Kokšov Bakša,Kokšov Bakša č. 2,SMZ,21.3199405670166,48.6502494812011
566,237,2,False,False,True,Kokšov Bakša,Kokšov Bakša č. 2,Kokšov Bakša č.d.2,21.3199405670166,48.6502494812011
567,238,1,False,False,True,Kokšov Bakša,Kokšov Bakša č. 215,"Kokšov Bakša, kostol",21.320780,48.648316
568,238,2,False,False,True,Kokšov Bakša,Kokšov Bakša č. 215,Valaliky,21.3212203979492,48.6481018066406
569,239,1,False,False,True,Kokšov Bakša,"Kokšov Bakša, kostol",Kokšov Bakša č.d.2,21.3244895935058,48.6470718383789
570,239,2,False,False,True,Kokšov Bakša,"Kokšov Bakša, kostol",Kokšov Bakša č.d.215,21.3229064941406,48.6449317932128
571,241,2,False,False,True,Košice - Juh,Pri prachárni,smer OC Optima,21.2445201873779,48.6937408447265
572,243,1,False,False,True,Košice - Západ,Bratislavská,smer CVČ Domino,21.2251605987548,48.7080001831054
573,243,2,False,False,True,Košice - Západ,Bratislavská,smer Kremnická,21.2261695861816,48.7077713012695
574,244,1,False,False,True,Košice - Barca,Valeo,"smer Moldavská, OC",21.2309608459472,48.6767387390136
575,244,2,False,False,True,Košice - Barca,Valeo,smer Letisko,21.2304706573486,48.6789016723632
576,245,1,False,False,True,Košice - Juh,Obchodné centrum Cassovia,smer Blšák,21.2508392333984,48.6966705322265
577,245,2,False,False,True,Košice - Juh,Obchodné centrum Cassovia,konečná,21.2504005432128,48.6963806152343
578,246,1,False,False,True,Košice - Sídlisko KVP,Dénešova,smer Drabova,21.2164592742919,48.7117614746093
579,247,1,True,False,False,Košice - Juh,Holubyho,smer Verejný cintorín,21.2636394500732,48.6989707946777
580,247,2,True,False,False,Košice - Juh,Holubyho,smer Ryba,21.26362991333,48.6987190246582
581,247,3,False,False,True,Košice - Juh,Holubyho,smer Verejný cintorín (výlukový),21.2615890502929,48.6989288330078
582,247,4,False,False,True,Košice - Juh,Holubyho,smer Ryba (výlukový),21.2615203857421,48.6996688842773
583,248,1,False,False,True,Košice - Sever,"Jahodná, horáreň","smer Jahodná, kopec",21.1674499511718,48.7691802978515
584,249,1,False,False,True,Košice - Šaca,"Šaca, školy",smer VA U.S.Steel,21.1777801513671,48.6303596496582
585,249,2,False,False,True,Košice - Šaca,"Šaca, školy",smer Učňovská,21.1774501800537,48.6303787231445
586,250,1,False,False,False,Košice - Sever,Vpred,smer Alpinka,21.1942138671875,48.7556953430175
587,250,2,False,False,False,Košice - Sever,Vpred,smer Čermeľ,21.195701599121,48.7552795410156
588,251,1,False,False,True,Haniska,Útulok pre zvieratá,smer Podjazdy Haniska,21.2233295440673,48.6252899169921
589,251,2,False,False,True,Haniska,Útulok pre zvieratá,smer Ludvíkov Dvor,21.2233295440673,48.6252899169921
590,252,1,False,False,True,Košice - Staré Mesto,Cassovar,smer Hlavná pošta,21.2456703186035,48.7196311950683
591,252,2,False,False,True,Košice - Staré Mesto,Cassovar,"smer Považská, Nová Nemocnica",21.2456703186035,48.7196311950683
592,253,1,False,False,True,Košice - Barca,Faurecia,smer Letisko,21.2306900024414,48.6756896972656
593,253,2,False,False,True,Košice - Barca,Faurecia,smer Valeo,21.2308902740478,48.675178527832
594,254,1,False,False,True,Košice - Krásna,Vyšný dvor,smer Pri Teleku,21.3202400207519,48.6729507446289
595,254,2,False,False,True,Košice - Krásna,Vyšný dvor,smer Žiacka,21.320909500122,48.6735305786132
596,255,1,False,False,True,Košice - Krásna,Staroslovanská,smer Pri Teleku,21.3168296813964,48.6770591735839
597,255,2,False,False,True,Košice - Krásna,Staroslovanská,smer Žiacka,21.3167495727539,48.6771011352539
598,256,1,False,False,True,Košice - Krásna,Pri Teleku,smer Staroslovanská,21.3150997161865,48.6797294616699
599,256,2,False,False,True,Košice - Krásna,Pri Teleku,konečná,21.3151893615722,48.6796913146972
600,257,1,False,False,True,Košice - Krásna,Minská,smer Staroslovanská,21.321210861206,48.6703987121582
601,257,2,False,False,True,Košice - Krásna,Minská,smer od Staroslovanská,21.3202896118164,48.6726913452148
602,258,1,False,False,True,Košice - Sídlisko Ťahanovce,Helsinská,smer Hanojská,21.2685089111328,48.760269165039
603,258,2,False,False,True,Košice - Sídlisko Ťahanovce,Helsinská,smer Berlínska,21.268419265747,48.760269165039
604,259,1,False,False,True,Košice - Staré Mesto,Tip Top,smer Radnica Starého mesta,21.246280670166,48.7267799377441
605,259,2,False,False,True,Košice - Staré Mesto,Tip Top,smer Amfiteáter,21.2462406158447,48.726951599121
606,260,1,False,False,True,Košice - Barca,Immopark,smer Letisko,21.2373790740966,48.6789894104003
607,260,2,False,False,True,Košice - Barca,Immopark,smer Valeo,21.2373790740966,48.6789894104003
608,261,1,False,False,True,Košice - Vyšné Opátske,Heringeš,smer Sečovská,21.2951793670654,48.7205581665039
609,261,2,False,False,True,Košice - Vyšné Opátske,Heringeš,smer Lingov,21.2950592041015,48.7204208374023
610,262,1,False,False,True,Košice - Sídlisko Ťahanovce,EcoPoint,smer Tesco  Džungľa,21.2678394317626,48.7431488037109
611,262,2,False,False,True,Košice - Sídlisko Ťahanovce,EcoPoint,smer Dopravná,21.2683906555175,48.7431602478027
612,263,1,False,False,True,Košice - Juh,"OC Optima, služobný vchod","smer OC Optima, dolný vstup",21.2397747039794,48.6953964233398
613,263,2,False,False,True,Košice - Juh,"OC Optima, služobný vchod",smer Blšák,21.239688873291,48.6955413818359
614,264,1,False,False,True,Košice - Juh,"OC Optima, dolný vstup",smer OC Optima,21.2381896972656,48.6943931579589
615,264,2,False,False,True,Košice - Juh,"OC Optima, dolný vstup","smer OC Optima, služobný vchod(konečná)",21.2385845184326,48.6943778991699
616,265,1,True,False,False,Košice - Sever,Bocatiova,smer Nám.Maratónu miieru,21.252007,48.729382
617,265,2,True,False,False,Košice - Sever,Bocatiova,smer Poliklinika Sever,21.251734,48.729728
618,265,3,False,False,True,Košice - Sever,Bocatiova,smer Nám.Maratónu mieru,21.251959,48.729261
619,265,4,False,False,True,Košice - Sever,Bocatiova,smer Poliklinika Sever,21.251798,48.729796
620,266,1,False,False,True,Košice - Krásna,Tramínová,smer Pri Teleku,21.313490,48.682141
621,266,2,False,False,True,Košice - Krásna,Tramínová,konečná,21.313576,48.682219
622,267,1,True,False,False,Košice - Západ,"Kruhový objazd, Trieda SNP",smer Spol.pavilón,21.2418003082275,48.7056465148925
623,268,1,True,False,False,Košice - Západ,"Kruhový objazd, Moldavská","smer Moldavská, OC",21.2422065734863,48.703872680664
624,269,1,True,False,False,Košice - Juh,"Kruhový objazd, Alejová","smer Alejová, gymnázium",21.2445354461669,48.7040748596191
625,270,1,False,False,True,Kokšov Bakša,Oáza,smer Spaľovňa,21.314441,48.658587
626,270,2,False,False,True,Kokšov Bakša,Oáza,smer Kokšov Bakša,21.314935,48.658332
627,271,1,False,False,True,Košice - Barca,Priemyselný park pri letisku,"smer Moldavská, OC",21.2309608459472,48.6767387390136
628,271,2,False,False,True,Košice - Barca,Priemyselný park pri letisku,smer Letisko,21.2304706573486,48.6789016723632
629,272,1,False,False,True,Košice - Barca,Bahýľova,smer Letisko,21.2373790740966,48.6789894104003
630,272,2,False,False,True,Košice - Barca,Bahýľova,smer Priemyselný park pri letisku,21.2373790740966,48.6789894104003
631,273,1,False,False,True,Košice - Košická Nová Ves,Zelená stráň,smer Heringeš,21.2949657440185,48.7268333435058
632,273,2,False,False,True,Košice - Košická Nová Ves,Zelená stráň,"smer Zelená stráň, OC",21.2951145172119,48.7268981933593
633,274,1,False,False,True,Košice - Krásna,Pollova,smer Minská,21.3265552520751,48.6661567687988
634,274,2,False,False,True,Košice - Krásna,Pollova,smer od Minská,21.1901912689208,48.6662406921386
635,275,1,False,False,True,Košice - Krásna ,Námestie sv. Cyrila a Metoda,smer KNH ,21.3119602203369,48.6713104248046
636,275,2,False,False,True,Košice - Krásna ,Námestie sv. Cyrila a Metoda,smer Lackova,21.3183708190917,48.6711997985839
637,275,3,False,False,True,Košice - Krásna ,Námestie sv. Cyrila a Metoda,smer od Teleku,21.3187408447265,48.6715507507324
638,276,1,True,False,True,Košice - Západ,Jánošíkova,smer Krajský súd,21.2461605072021,48.713020324707
639,276,2,True,False,True,Košice - Západ,Jánošíkova,smer Idanská,21.2460899353027,48.7128105163574
640,277,1,False,False,True,Košice - Košická Nová Ves,"Zelená stráň, Obchodné centrá",smer Zelená stráň,21.2940120697021,48.7276535034179
641,277,2,False,False,True,Košice - Košická Nová Ves,"Zelená stráň, Obchodné centrá",smer Lingov,21.2941246032714,48.7275886535644
642,278,1,False,False,True,Košice - Lorinčík,Macákova,smer Bedľová,21.2000694274902,48.6928329467773
643,278,2,False,False,True,Košice - Lorinčík,Macákova,smer Pereš,21.2001018524169,48.6927452087402
644,279,1,False,False,True,Košice - Lorinčík,Bedľová,smer Macákova,21.1985778808593,48.6901741027832
645,279,2,False,False,True,Košice - Lorinčík,Bedľová,konečná,21.198501586914,48.6901512145996
646,280,1,False,False,True,Košice - Juh,Košická futbalová aréna,smer OC Cassovia,21.2474308013916,48.6971893310546
647,280,2,False,False,True,Košice - Juh,Košická futbalová aréna,"smer Pri prachárni, OC",21.2476692199707,48.6972694396972
648,401,1,False,False,True,Košice - Sever,Poliklinika Sever,smer Amfiteáter (len pre ŠpTP),21.2483901977539,48.7308807373046
649,401,2,False,False,True,Košice - Sever,Poliklinika Sever,smer NMM (len pre ŠpTP),21.2499122619628,48.7314262390136
650,402,1,False,False,True,Krásna nad Hornádom,Minská,(len pre ŠpTP),21.3202896118164,48.6726913452148
651,403,1,False,False,True,Košice - Nad jazerom,Talinská,smer Sputniková (len pre ŠpTP),21.3019790649414,48.6737213134765
652,403,2,False,False,True,Košice - Nad jazerom,Talinská,smer KNH (len pre ŠpTP),21.3019790649414,48.6737213134765
653,404,1,False,False,True,Košice - Nad jazerom,Sputniková,smer Dneperská (len pre ŠpTP),21.2992477416992,48.6781349182128
654,404,2,False,False,True,Košice - Nad jazerom,Sputniková,smer Talinská (len pre ŠpTP),21.29927444458,48.6780433654785
655,405,1,False,False,True,Košice - Vyšné Opátske,Školy pre telesne postihnutých,smer Tepláreň (len pre ŠpTP),21.2816791534423,48.7059707641601
656,405,2,False,False,True,Košice - Vyšné Opátske,Školy pre telesne postihnutých,konečná (len pre ŠpTP),21.2816791534423,48.7059707641601
657,411,1,False,False,True,Košice - Šaca,Ludvíkov Dvor,v dedine (školská zachádzka Umakov),21.1981296539306,48.6422615051269
658,412,1,False,False,True,Košice - Západ,ZŠ Bernolákova,(školská zachádzka),21.2413082122802,48.7105865478515
659,412,2,False,False,True,Košice - Západ,ZŠ Bernolákova,(školská zachádzka),21.2413082122802,48.7105865478515
660,413,1,False,False,True,Košice - Luník IX,Základná škola,východzia (šk. spoj),21.2226982116699,48.6974067687988
661,413,2,False,False,True,Košice - Luník IX,Základná škola,konečná (šk. spoj),21.222749710083,48.6973609924316
662,414,1,False,False,True,Košice - Juh,ZŠ Požiarnická, (školská zachádzka),21.2642078399658,48.7129020690917
663,415,1,False,False,True,Košice - Vyšné Opátske,Opatovská cesta 101,smer ŠpTP,21.2827091217041,48.7044105529785
664,415,2,False,False,True,Košice - Vyšné Opátske,Opatovská cesta 101,konečná (len pre ŠpTP),21.2826614379882,48.704360961914
665,500,1,False,False,True,Košice - Šaca,Hutníky,smer VA,21.2073364257812,48.6096115112304
666,500,2,False,False,True,Košice - Šaca,Hutníky,smer od VA,21.2073364257812,48.6096115112304
667,900,1,False,True,True,Košice - Džungľa,Garáž Trolejbusová,odchod,21.26953125,48.7390365600585
668,900,2,False,True,True,Košice - Džungľa,Garáž Trolejbusová,príchod,21.2697677612304,48.7391052246093
669,901,1,False,True,True,Košice - Džungľa,Garáž Hornádska,odchod,21.2711791992187,48.7364540100097
670,901,2,False,True,True,Košice - Džungľa,Garáž Hornádska,príchod,21.2700843811035,48.7388801574707
671,902,1,True,False,False,Košice - Západ,Vozovňa Bardejovská,odchod,21.2371520996093,48.7037925720214
672,902,2,True,False,False,Košice - Západ,Vozovňa Bardejovská,príchod,21.2373695373535,48.7037506103515
673,902,3,False,False,True,Košice - Západ,Vozovňa Bardejovská,odchod,21.2368202209472,48.7046203613281
674,902,4,False,False,True,Košice - Západ,Vozovňa Bardejovská,príchod,21.2368202209472,48.7046203613281
675,903,1,True,False,False,Košice - Západ,Vozovňa Moldavská,odchod,21.2395248413085,48.702823638916
676,903,2,True,False,False,Košice - Západ,Vozovňa Moldavská,príchod,21.2396850585937,48.7029800415039
677,905,1,False,False,True,Košice - Šaca,Garáž Šaca,odchod,21.1706085205078,48.6302413940429
678,905,2,False,False,True,Košice - Šaca,Garáž Šaca,príchod,21.1705474853515,48.6302185058593
679,83,4,False,False,True,Košice - Košická Nová Ves,Lingov,smer od DH - MiÚ na Sečovskú,21.2924995422363,48.7323989868164
680,83,5,False,False,True,Košice - Košická Nová Ves,Lingov,konečná,21.2910709381103,48.7321014404296
681,83,6,False,True,True,Košice - Košická Nová Ves,Lingov,konečná,21.2919101715087,48.7322311401367
682,83,7,False,True,True,Košice - Dargovských hrdinov,Lingov,smer Postupimská (l. 18),21.2911491394042,48.7323112487792
683,83,8,False,True,True,Košice - Košická Nová Ves,Lingov otočka,,21.2919635772705,48.7324752807617
684,84,1,False,False,True,Košice - Šaca,Ludvíkov Dvor,"smer Poľov, rázcestie",21.201280593872,48.6422691345214
685,84,2,False,False,True,Košice - Šaca,Ludvíkov Dvor,smer Valcovne USS,21.2006492614746,48.6415405273437
686,84,3,False,False,True,Košice - Šaca,Ludvíkov Dvor,smer EZ Elektrosystémy,21.2022991180419,48.6407318115234
687,84,4,True,False,False,Košice - Šaca,Ludvíkov Dvor,"smer Poľov, rázcestie",21.2020797729492,48.6434707641601
688,84,5,True,False,False,Košice - Šaca,Ludvíkov Dvor,smer Valcovne USS,21.2019805908203,48.6429710388183
689,85,1,False,False,True,Košice - Sídlisko Ťahanovce,Madridská,smer Aténska (l. 10),21.2601509094238,48.7597694396972
690,85,2,False,False,True,Košice - Sídlisko Ťahanovce,Madridská,smer Aténska (l. RA),21.2598209381103,48.7595787048339
691,85,3,False,False,True,Košice - Sídlisko Ťahanovce,Madridská,konečná,21.2604999542236,48.7594718933105
692,86,1,False,False,True,Košice - Ťahanovce,Magnezitárska,smer Želiarska,21.2647800445556,48.7493515014648
693,86,2,False,False,True,Košice - Ťahanovce,Magnezitárska,smer Dopravná,21.2639598846435,48.7496604919433
694,87,1,False,False,True,Košice - Sever,Májová,smer Anička,21.2483901977539,48.7448196411132
695,87,2,False,False,True,Košice - Sever,Májová,smer Vodárenská,21.2483100891113,48.744831085205
696,88,1,False,False,True,Košice - Juh,Malá stanica,smer Rušňové depo,21.2655906677246,48.7089614868164
697,88,2,False,False,True,Košice - Juh,Malá stanica,smer Ryba,21.2654590606689,48.7085189819335
698,89,1,False,True,True,Košice - Myslava,Maša,"smer Myslava, Pri škole",21.1891593933105,48.717041015625
699,89,2,False,True,True,Košice - Myslava,Maša,konečná,21.1894302368164,48.7170791625976
700,90,1,False,False,True,Košice - Košická Nová Ves,Detský domov Satelit,smer konečná,21.2990093231201,48.731201171875
701,91,1,False,False,True,Košice - Sever,Mengusovská,smer Atletická,21.238899230957,48.7483901977539
702,91,2,False,False,True,Košice - Sever,Mengusovská,smer Štrbská,21.2388801574707,48.7487487792968
703,92,1,False,True,True,Košice - Západ,Magistrát mesta Košice,smer Ružová,21.2368106842041,48.713581085205
704,92,2,False,True,True,Košice - Západ,Magistrát mesta Košice,smer Hodonínska,21.234390258789,48.7134590148925
705,92,3,False,False,True,Košice - Západ,Magistrát mesta Košice,smer Bernolákova,21.2355194091796,48.712890625
706,92,4,False,False,True,Košice - Západ,Magistrát mesta Košice,smer Kino Družba  (výluková),21.2354793548583,48.7129898071289
707,92,5,True,False,False,Košice - Západ,Magistrát mesta Košice,smer Bernolákova,21.2356395721435,48.7130393981933
708,92,6,True,False,False,Košice - Západ,Magistrát mesta Košice,smer Kino Družba,21.2353591918945,48.7139892578125
709,93,1,False,False,True,Košice - Kavečany,"Kavečany, MiÚ","smer od Kavečany, cintorín",21.2082996368408,48.7764816284179
710,93,2,False,False,True,Košice - Kavečany,"Kavečany, MiÚ",smer od ZOO,21.2078304290771,48.7760200500488
711,94,1,False,False,True,Košice - Sídlisko Ťahanovce,Bruselská,smer Berlínska,21.2665100097656,48.756290435791
712,94,2,False,False,True,Košice - Sídlisko Ťahanovce,Bruselská,Aténska,21.2649993896484,48.7561798095703
713,94,3,False,False,True,Košice - Sídlisko Ťahanovce,Bruselská,smer Budapeštianská,21.2656192779541,48.75532913208
714,94,4,False,False,True,Košice - Sídlisko Ťahanovce,Bruselská,konečná,21.266939163208,48.7566184997558
715,95,1,False,False,True,Košice - Dargovských hrdinov,"Darg. hrdinov, MiÚ",smer od Sečovskej na Lingov,21.2904605865478,48.7302284240722
716,95,2,False,False,True,Košice - Dargovských hrdinov,"Darg. hrdinov, MiÚ",smer Sečovská,21.2899703979492,48.7301712036132
717,95,3,False,True,True,Košice - Dargovských hrdinov,"Darg. hrdinov, MiÚ",smer od Postupimskej na Lingov,21.2894706726074,48.7296104431152
718,95,4,False,True,True,Košice - Dargovských hrdinov,"Darg. hrdinov, MiÚ",smer Postupimská,21.2901306152343,48.7305603027343
719,96,1,False,True,True,Košice - Sídlisko KVP,"Miestny úrad, KVP",smer Poliklinika KVP,21.2142696380615,48.7168807983398
720,96,2,False,True,True,Košice - Sídlisko KVP,"Miestny úrad, KVP",smer od Poliklinika KVP,21.2144508361816,48.7170181274414
721,97,1,False,False,True,Košice - Pereš,Revúcka,smer Haburská,21.2117900848388,48.6889190673828
722,97,2,False,False,True,Košice - Pereš,Revúcka,smer Perešská,21.211799621582,48.6888618469238
723,98,1,False,False,True,Košice - Lorinčík,"Lorinčík, MiÚ",smer Lorinčík,21.1953392028808,48.6872787475585
724,98,2,False,False,True,Košice - Lorinčík,"Lorinčík, MiÚ",smer od Lorinčíka,21.1951808929443,48.6876792907714
725,99,1,False,False,True,Košice - Poľov,Poľovská,smer Poľov,21.1924591064453,48.6656494140625
726,99,2,False,False,True,Košice - Poľov,Poľovská,smer Kovaľská,21.1926498413085,48.6654586791992
727,100,1,False,False,True,Košice - Západ,Michalovská,smer Trebišovská,21.2341709136962,48.705638885498
728,100,2,False,False,True,Košice - Západ,Michalovská,smer DPMK,21.2340908050537,48.7050590515136
729,101,1,False,False,True,Košice - Západ,Luník VIII,smer Luník IX,21.2314395904541,48.6972999572753
730,101,2,False,False,True,Košice - Západ,Luník VIII,smer Stodolova,21.2316093444824,48.6972503662109
731,101,3,False,False,True,Košice - Západ,Luník VIII,konečná,21.2314395904541,48.6972999572753
732,102,1,False,False,True,Košice - Nad jazerom,Mlyn,smer Napájadlá,21.2870693206787,48.6810493469238
733,102,2,False,False,True,Košice - Nad jazerom,Mlyn,konečná,21.2866897583007,48.6812515258789
734,103,1,False,True,True,Košice - Staré Mesto,Mlynská bašta,smer Národné námestie,21.2567195892333,48.7283287048339
735,103,2,False,True,True,Košice - Staré Mesto,Mlynská bašta,smer Vodná,21.2573890686035,48.7270812988281
736,103,3,False,True,True,Košice - Staré Mesto,Mlynská bašta,konečná,21.2570896148681,48.7280883789062
737,103,4,False,True,True,Košice - Staré Mesto,Mlynská bašta,smer Vodná - Gorkého ul.,21.2568702697753,48.7280883789062
738,104,1,False,False,True,Košice - Dargovských hrdinov,Moňok,smer Zelený dvor,21.2730293273925,48.7455711364746
739,104,2,False,False,True,Košice - Sídlisko Ťahanovce,Moňok,smer Pod Furčou,21.2727794647216,48.7455711364746
740,105,1,False,True,True,Košice - Sídlisko KVP,Cottbuská,smer Diamantová,21.2186794281005,48.71236038208
741,105,2,False,True,True,Košice - Sídlisko KVP,Cottbuská,smer Moskovská,21.2173690795898,48.7123908996582
742,106,1,False,False,True,Košice - Krásna ,Pri Hornáde,smer Golianova,21.3137397766113,48.6697387695312
743,106,2,False,False,True,Košice - Krásna ,Pri Hornáde,smer Lackova,21.3145294189453,48.6694984436035
744,107,1,False,False,True,Košice - Krásna ,"Motorest, Krásna",smer Lackova,21.3274497985839,48.6663513183593
745,107,2,False,False,True,Košice - Krásna ,"Motorest, Krásna",smer Minska (na Pollova ul.),21.32689,48.66586
746,107,3,False,False,True,Košice - Krásna ,"Motorest, Krásna",smer Nižná Hutka,21.3277397155761,48.666160583496
747,108,1,False,False,True,Košice - Myslava,Myslavská 87,smer Myslava - kostol,21.2129592895507,48.7051086425781
748,108,2,False,False,True,Košice - Myslava,Myslavská 87,smer Kolibár,21.2137203216552,48.7046890258789
749,109,1,True,False,False,Košice - Staré Mesto,Nám. Maratónu mieru,smer od Radnica Starého mesta,21.2536392211914,48.7268486022949
